Active;Available_for_order;Categories;Color;Delivery_time_of_in_stock_products;Description;Image_URLs;Manufacturer;Name;Product_ID;Quantity;Weight;Wholesale_price
1;0;narzedzia-rowerowe;Color:czarny-czerwony-srebrny:0;2;Skuwacz do łańcucha Feedback Sports Chain Tool 3.0 to niezwykle praktyczne i łatwe w użytku narzędzie, które może przydać się zarówno amatorom, jak i profesjonalnym kolarzom. W końcu każdy musi co jakiś czas wymienić łańcuch, kiedy ten ulegnie zużyciu i zaczyna samoistnie zsuwać się z zębatek.Najważniejsze cechy Produkt jest bardzo łatwy i wygodny w użytkowaniu. Dzięki specjalnemu mechanizmowi obrotowemu wyciskanie ogniw przebiega szybko i bezproblemowo. Narzędzie wyposażono w duży uchwyt o specjalnej strukturze gwarantującej pewny chwyt. W rękojeści zlokalizowany jest wewnętrzny schowek, na dodatkowy sworzeń i główne ogniwo, dzięki czemu nie zgubisz ich w czasie pracy przy napędzie.Produkt jest kompatybilny z łańcuchami Shimano 1-12 biegów, SRAM 1-12 biegów oraz Campagnolo 1-13 biegów.;https://www.centrumrowerowe.pl/photo/product/feedback-chain-tool-3-0-2-203859-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/feedback-chain-tool-3-0-2-203859-f-sk7-w780-h554_2.png;FEEDBACK;Skuwacz do łańcucha FEEDBACK Chain Tool 3.0;DD203859;0;0.124; 209.99
1;1;narzedzia-rowerowe;Color:szary:0;8;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-735a-2-100269-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-735a-2-100269-f-sk7-w780-h554_2.png;BIKE HAND;Zestaw narzędzi BIKE HAND YC-735A;DD100269;6;0.14; 219.99
1;1;narzedzia-rowerowe;Color:niebieski-srebrny:0;4;Zestaw kluczy imbusowych z końcówkami kulistymi 2,5-10 pomoże Ci kompleksowo zadbać o Twój rower. Narzędzia wykonane zostały z wysokiej jakości materiałów. Stal chromowo-wanadowa wyróżnia niezwykła trwałość, dzięki czemu produkt posłuży Ci na lata. W tym przypadku chrom chroni stal przed negatywnym wpływem tlenków oraz korozją. Producent UNIOR postawił także na wykończenie niklowane powierzchniowo.W skład zestawu wchodzi siedem kluczu imbusowych kulistych w rozmiarze 2.5, 3, 4, 5, 6, 8, oraz 10.;https://www.centrumrowerowe.pl/photo/product/unior-2-5-10-2-149092-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-2-5-10-2-149092-f-sk7-w780-h554_2.png;UNIOR;Zestaw kluczy imbusowych UNIOR 2,5-10;DD149092;5;0.445; 220.99
1;1;narzedzia-rowerowe;Color:czarny:0;9;\r\nWykonany ze stali klucz imbusowy HR-11 od Park Tool.\r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-hr-11-2-7279-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-hr-11-2-7279-f-sk7-w780-h554_2.png;PARK TOOL;Klucz PARK TOOL HR-11;DD7279;4;0.237;43.99
1;1;narzedzia-rowerowe;Color:niebieski:0;7;;https://www.centrumrowerowe.pl/photo/product/park-tool-mt-40-2-194122-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-mt-40-2-194122-f-sk7-w780-h554_2.png;PARK TOOL;Multitool PARK TOOL MT-40;DD194122;5;1.24; 239.99
1;1;narzedzia-rowerowe;Color:biały-niebieski-srebrny:0;8;\r\nPrzyrząd BT-2 od Park Tool do naciągania linek hamulcowych. Dzięki funkcjonalności ułatwia prace serwisowe. \r\n\r\n;https://www.centrumrowerowe.pl/photo/product/park-tool-bt-2-2-4032-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-bt-2-2-4032-f-sk7-w780-h554_2.png;PARK TOOL;Przyrząd do przytrzymywania linki hamulca PARK TOOL BT-2;DD4032;8;1.681; 229.99
1;1;narzedzia-rowerowe;Color:czarny:0;10;JAGWIRE Hose Cutter to przemyślany i funkcjonalny przyrząd służący do przycinania linek oraz pancerzy w hamulcach. Za sprawą zastosowania w tym modelu konstrukcji z profilowanym korytkiem, cięcia są nie tylko bardzo precyzyjne, ale także powtarzalne. Dzięki temu przyrząd znajdzie zastosowanie nie tylko w przydomowym warsztacie, ale także profesjonalnych punktach serwisowych. Możliwość samodzielnej wymiany ostrzy znacząco przedłuża czas pracy narzędzia, przekładając się na oszczędności. Przyrząd wykonano z wysokiej jakości aluminium, które jest odporne na działanie korozji. Precyzyjnie zaprojektowane ścianki ułatwiają utrzymywanie go w czystości, a ergonomicznie ukształtowana rączka dobrze leży w dłoni – nie męcząc jej nawet przy dłuższym użytkowaniu. ;https://www.centrumrowerowe.pl/photo/product/jagwire-hose-cutter-2-186471-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/jagwire-hose-cutter-2-186471-f-sk7-w780-h554_2.png;JAGWIRE;Obcinaczka do linek i pancerzy JAGWIRE Hose Cutter;DD186471;10;1.717; 208.99
1;0;narzedzia-rowerowe;Color:czarny-zielony:0;3;;https://www.centrumrowerowe.pl/photo/product/topeak-alien-iii-2-21543-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-alien-iii-2-21543-f-sk7-w780-h554_2.png;TOPEAK;Multitool TOPEAK Alien III;DD21543;0;2.754; 269.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;3;Narzędziownik Topeak Ninja Master wyposażony został w trzydzieści różnego rodzaju kluczy, które przydadzą się podczas wymagających szybkiej interwencji, drobnych napraw. Pozwoli także na usunięcie uszkodzenia w oponie bezdętkowej. Posiada najpopularniejsze imbusy, niezbędne do bezpiecznego, wielokilometrowego podróżowania. Topeak Ninja Master ma również m.in. mini śrubokręt krzyżakowy oraz płaski.Całość chowana jest w wytrzymałą skrzyneczkę, co umożliwia łatwy transport narzędzia. W zestawie znajduje się element mocujący, pozwalający na przymocowanie narzędziownika do koszyka na bidon z tej samej serii. Topeak Ninja Master dzięki temu zwolni miejsce na inne przydatne rzeczy w torbie podsiodłowej czy kieszonce koszulki. W komplecie jest także uchwyt umożliwiający zamontowanie narzędziownika pod ramą.Najważniejsze informacje:;https://www.centrumrowerowe.pl/photo/product/topeak-ninja-master-toolbox-pt30-2-152452-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/topeak-ninja-master-toolbox-pt30-2-152452-f-sk7-w780-h554_2.png;TOPEAK;Zestaw narzędzi TOPEAK Ninja Master+ ToolBox PT30;DD152452;10;2.728; 249.99
1;1;narzedzia-rowerowe;Color:srebrny:0;6;Marka Blackburn w jednym rowerowym multinarzędziu spróbowała zmieścić maksymalnie wiele, czego efektem jest aż 18-funkcyjny Grid Quick-Link. Ten niewielki i lekki zestaw pozwala na dokonanie szeregu napraw, niezależnie od miejsca i czasu, w którym przydarzy nam się coś nieprzewidzianego. Jeśli musisz rozdzielić okładziny hamulców tarczowych czy rozkuć spinki łańcucha, zrobisz to bez problemu, nawet w warunkach polowych.Narzędziownik jest bardzo poręczny i wytrzymały. Stalowe bity zostały dodatkowo utwardzone, a zewnętrzne płytki wykonano z anodowanego aluminium, które jest wysoko odporne na korozję oraz łatwe w pielęgnacji. Zestaw cechuje się niską masą oraz wymiarami, które ułatwiają jego przewożenie. Zmieści się zarówno w kieszonce koszulki kolarskiej, jak i w małej sakwie. Grid Quick-Link możesz mieć zawsze przy sobie i bez obaw pokonywać kolejne kilometry. Będzie też świetnym uzupełnieniem Twojej garażowej skrzynki z narzędziami.;https://www.centrumrowerowe.pl/photo/product/blackburn-grid-quick-link-18-2-134914-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/blackburn-grid-quick-link-18-2-134914-f-sk7-w780-h554_2.png;BLACKBURN;Multitool BLACKBURN Grid Quick-Link 18;DD134914;8;1.524; 159.99
1;1;narzedzia-rowerowe;Color:czarny:0;2;"Zestaw narzędzi FEEDBACK Team Edition Tool Kit obejmuje najczęściej wykorzystywane przez serwisantów akcesoria naprawcze. Teraz możesz mieć je zawsze pod ręką.Najważniejsze cechy Chcesz szybko wymienić suport? A może potrzebujesz klucza do zaworu Schradera czy Presta? Te i wiele innych narzędzi znajdziesz w uniwersalnym zestawie. To doskonałe rozwiązanie zarówno dla profesjonalistów, jak i początkujących majsterkowiczów.Zestaw został opracowany przy udziale mechaników z Tour de France, Pucharu Świata Enduro i Pucharu Świata Downhill. Dzięki temu możesz być pewien, że sięgasz po niezawodne narzędzia, które umożliwiają proste i skuteczne naprawy.Narzędzia znajdują się w solidnej, nylonowej walizce, pokrytej materiałem TPU. Ponadto możesz ją z łatwością zawiesić na ścianie w garażu. Wszystkie elementy trzymają się stabilnie na gumowych pętlach. Co ważne, nie brakuje tu miejsca na rozbudowę zestawu.Narzędzie bardzo dobrze układają się w dłoniach i gwarantują komfortową pracę na co dzień. Mowa tu zarówno o chromowanych elementach, jak i tych z miękkim uchwytem. Kolejną zaletą jest kapitalna trwałość oraz jakość wykonania.Narzędzia w zestawie:●klucze imbusowe – 2 / 2,5 / 3 / 4 / 5 / 6 mm,●klucze Torx® - T25/T27/T30,●klucze imbusowe 6 i 8 mm z rękojeścią L,●wkrętaki z końcówką magnetyczną – płaskie 3 i 4,5 mm; JIS Phillips #2,●narzędzie do korb Shimano,●klucz do pedałów 15 mm,●narzędzie do nakrętek osi 15 mm,●dwie łyżki do opon ze stalowym rdzeniem,●uniwersalny do szprych,●klucz do przedłużania zaworów,●narzędzia do zaworów Schradera i Presta,●narzędzie do odkręcania tarcz hamulcowych,●prasa do wyciągania sworzni łańcuchów,●klucz do kaset i tarcz hamulcowych,●szczypce do kaset,●obcinak do linek i zaciskarka do linek,●szczypce do linek,●skuwacz do łańcucha Chain Tool 2.0.";https://www.centrumrowerowe.pl/photo/product/feedback-team-edition-tool-kit-2-203800-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/feedback-team-edition-tool-kit-2-203800-f-sk7-w780-h554_2.png;FEEDBACK;Zestaw narzędzi FEEDBACK Team Edition Tool Kit;DD203800;6;1.367;1 889.99
1;1;narzedzia-rowerowe;Color:srebrny:0;10;Zestaw Park Tool BBT - 90 jest przeznaczony do wciskanych wkładów suportu – typu Press Fit. Składa się on z przyrządu umożliwiającego wybicie wciśniętych komponentów oraz tulejek ułatwiających precyzyjne wstawienie nowych elementów. Dzięki niemu łatwo można usunąć wyeksploatowane łożyska. Dwie tuleje służą dopasowaniu do prasy podczas montażu łożysk. Umożliwiają one umieszczenie wkładu suportu bez jego uszkodzenia w wyniku nierównomiernego nacisku.;https://www.centrumrowerowe.pl/photo/product/park-tool-bbt-90-3-2-29228-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-bbt-90-3-2-29228-f-sk7-w780-h554_2.png;PARK TOOL;Przyrząd do wciskanych łożysk suportu PARK TOOL BBT-90.3;DD29228;3;2.441; 209.99
1;1;narzedzia-rowerowe;Color:srebrny:0;7;\r\nKlucz Bike Hand YC-271 nadaje się do przykręcania i odkręcania śrub tarcz korby. Rączka z tworzywa zwiększa komfort pracy z narzędziem, osłaniając hartowaną stal.  \r\n;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-271-2-126236-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-271-2-126236-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do śrub tarczy korby BIKE HAND YC-271;DD126236;10;2.862;12.99
1;1;narzedzia-rowerowe;Color:czarny-czerwony-srebrny:0;2;\r\nZestaw kluczy rowerowych Bike Hand YC-728 umożliwia samodzielne wykonanie większości napraw rowerowych. Jest to dobry wybór jako podstawa domowego warsztatu dla rowerowych pasjonatów. Kompletu z powodzeniem można też używać do polowego serwisu.;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-728-2-53153-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-728-2-53153-f-sk7-w780-h554_2.png;BIKE HAND;Zestaw kluczy rowerowych BIKE HAND YC-728;DD53153;10;0.34; 259.99
1;1;narzedzia-rowerowe;Color:czarny:0;5;;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-27-2-55031-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-27-2-55031-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do korb BIKE HAND YC-27;DD55031;9;1.6;24.99
1;1;narzedzia-rowerowe;Color:czarny:0;7;"Bike Hand YC-503H to warsztatowy przymiar łańcucha, który nie tylko pozwoli Ci w prosty i wygodny sposób sprawdzić stan jego zużycia, ale również ułatwi jego zdejmowanie. Wysoka jakość zastosowanych materiałów oraz precyzyjne metody produkcyjne sprawiają, że ten produkt zapewnia sprawną i komfortową pracę przy rowerze.Model ma w dłuższe ramię, dzięki któremu przeprowadzane pomiary są dokładne. Wyróżnia go także tzw. funkcja ""trzeciej ręki"", co oznacza, że wyposażono go w specjalne elementy do chwytania łańcucha, co znacznie ułatwia zarówno jego łączenie, jak i rozłączanie. Ważny element stanowi też miarka do nypli.";https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-503h-2-190707-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-503h-2-190707-f-sk7-w780-h554_2.png;BIKE HAND;Przymiar zużycia łańcucha BIKE HAND YC-503H;DD190707;5;0.335;26.99
1;1;narzedzia-rowerowe;Color:srebrny:0;7;YC-1A to uniwersalny stalowy klucz od Bike Hand, który służy do centrowania kół. Umożliwia sprawne i bezpieczne serwisowanie kół rowerowych.;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-1a-2-7489-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-1a-2-7489-f-sk7-w780-h554_2.png;BIKE HAND;Klucz do szprych BIKE HAND YC-1A;DD7489;1;2.283;27.99
1;1;narzedzia-rowerowe;Color:czarny:0;5;\r\nChwytak Bike Hand YC-521 może zastąpić kasetę lub wolnobieg podczas serwisowania roweru i czyszczenia łańcucha. Zamknięcie narzędzia działa na szybkozamykacz. \r\n;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-521-2-126244-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-521-2-126244-f-sk7-w780-h554_2.png;BIKE HAND;Chwytak do łańcucha BIKE HAND YC-521;DD126244;1;1.247;25.99
1;1;narzedzia-rowerowe;Color:czerwony:0;8;UNIOR Master to skuwacz do łańcucha, którego możliwości diametralnie różnią się od tradycyjnych narzędzi. Działa bardzo precyzyjnie i skutecznie – specjalny korpus oraz gwinty wrzeciona ułatwiają rozkuwanie ogniw, a także zabezpieczają je przed uszkodzeniami. Konstrukcja wykorzystująca duży uchwyt zapewnia dodatkową dźwignię, co zwiększa siłę działania mechanizmu.Dużym atutem skuwacza Master jest także kompatybilność z niemal wszystkimi dostępnymi na rynku łańcuchami. Obsługuje modele przeznaczone do napędów od 6 do 12 biegów. Oprócz tego współpracuje z bezprzewodową grupą SRAM AXS, a także łańcuchami 11 i 12-rzędowymi od Campagnolo. Aby dopasować narzędzie do danego rodzaju ogniw, wystarczy wykorzystać jedną z trzech dołączonych do zestawu podpórek łańcucha:W korpusie znajduje się praktyczny schowek na zapasowy pin.;https://www.centrumrowerowe.pl/photo/product/unior-master-2-196716-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-master-2-196716-f-sk7-w780-h554_2.png;UNIOR;Skuwacz do łańcucha UNIOR Master;DD196716;8;0.201; 319.99
1;1;narzedzia-rowerowe;Color:czarny:0;6;Osoby, które często jeżdżą na rowerze wiedzą, że w niespodziewanym momencie może przytrafić im się awaria. Czasem, aby kontynuować jazdę, wystarczy tylko dokręcić jedną ze śrubek lub przeczyścić niektóre komponenty. Nie stanowi to problemu, jeżeli mamy przy sobie odpowiednie narzędzia. W przeciwnym wypadku może czekać nas prowadzenie jednośladu. Właśnie dlatego warto zaopatrzyć się w narzędziownik!Eyen Hexy S13 to praktyczny przyrząd wyposażony w najważniejsze narzędzia służące do podstawowych działań przy naprawie roweru. Korpus wykonano z solidnej stali, dzięki czemu akcesorium jest wytrzymałe i wykazuje dużą odporność na uszkodzenia. Dzięki niemu szybko zreperujesz małą usterkę i ruszysz w dalszą trasę. Do dyspozycji użytkownika jest aż 13 różnych przyrządów:Dostęp do wszystkich wymienionych narzędzi jest bardzo wygodny, a niewielkie gabaryty całej konstrukcji sprawiają, że bez problemu przewieziesz ją ze sobą w kieszeni lub plecaku.;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-s13-2-161982-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-s13-2-161982-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy S13;DD161982;10;0.035;45.99
1;1;narzedzia-rowerowe;Color:srebrny:0;10;Osoby, które często jeżdżą na rowerze wiedzą, że w niespodziewanym momencie może przytrafić im się awaria. Czasem, aby kontynuować jazdę, wystarczy tylko dokręcić jedną ze śrubek lub przeczyścić niektóre komponenty. Nie stanowi to problemu, jeżeli mamy przy sobie odpowiednie narzędzia. W przeciwnym wypadku może czekać nas prowadzenie jednośladu. Właśnie dlatego warto zaopatrzyć się w narzędziownik!Eyen Hexy S13 to praktyczny przyrząd wyposażony w najważniejsze narzędzia służące do podstawowych działań przy naprawie roweru. Korpus wykonano z solidnej stali, dzięki czemu akcesorium jest wytrzymałe i wykazuje dużą odporność na uszkodzenia. Dzięki niemu szybko zreperujesz małą usterkę i ruszysz w dalszą trasę. Do dyspozycji użytkownika jest aż 13 różnych przyrządów:Dostęp do wszystkich wymienionych narzędzi jest bardzo wygodny, a niewielkie gabaryty całej konstrukcji sprawiają, że bez problemu przewieziesz ją ze sobą w kieszeni lub plecaku.;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-s13-2-161983-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-s13-2-161983-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy S13;DD161983;1;1.059;45.99
1;1;narzedzia-rowerowe;Color:srebrny:0;7;Narzędziownik Eyen Hexy A8 to przydatne akcesorium, które umożliwia wykonywanie samodzielnie drobnych napraw przy rowerze. Jest ono niezastąpione zwłaszcza w trakcie podróży, gdyż ten niewielkich rozmiarów produkt zastępuje nam wiele sztuk narzędzi. Nie trzeba więc obciążać swojego bagażu, lecz zapakować do niego jedynie wielofunkcyjny multitool Eyen Hexy 8, aby sięgać po niego w razie potrzeby. Z jego pomocą możemy samodzielnie uporać się z podstawowymi, rowerowymi awariami, co umożliwiają nam liczne końcówki. Znajdziemy tam:Do wykonania korpusu narzędziownika Eyen Hexy A8 producent zastosował aluminium – tworzywo o doskonałym kompromisie masy do wytrzymałości. W ten oto sposób do rąk rowerzystów trafia bardzo dobrej jakości produkt, zapewniający długotrwałą żywotność.  ;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a8-2-161977-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a8-2-161977-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy A8;DD161977;10;0.863;32.99
1;1;narzedzia-rowerowe;Color:czarny:0;10;Hexy A14 to narzędziownik polskiej marki Eyen, który przyda się wielu rowerzystom. Znajdziemy w nim wiele rodzajów kluczy i łyżkę do opon.Jeżeli lubisz dokonywać samodzielnych napraw – akcesorium jest stworzone dla Ciebie! Warto mieć je zawsze pod ręką, zwłaszcza kiedy planujemy dłuższe wyprawy w nieznane. Gdy przydarzy się nam nieoczekiwana awaria lub zajdzie potrzeba dokręcenia/odkręcenia śrub czy wymiana innych elementów, z narzędziownikiem Hexy A14 damy radę samodzielnie poradzić sobie z podstawowymi usterkami, które potrafią przyczynić się do przymusowego postoju.Jakie narzędzia skrywa Hexy A14?Korpus narzędziownika to trwałe aluminium, dlatego przedmiot waży niewiele i posłuży na długi czas. Ponadto jego kompaktowe wymiary pozwalają na schowanie go do koszulki, torby czy plecaka.  ;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a14-2-161978-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a14-2-161978-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy A14;DD161978;6;2.417;47.99
1;0;narzedzia-rowerowe;Color:srebrny:0;8;Narzędziownik Hexy A16 to przydatny produkt pochodzący z kolekcji polskiej marki Eyen. Wyróżnia go kompaktowy rozmiar i różnorodność końcówek. Akcesorium jest niezastąpione podczas bikepackingowych wypraw, ale też na codzienne dojazdy. Z jego pomocą jesteśmy w stanie wyeliminować wiele usterek, które mogą nam się przydarzyć podczas jazdy i uniemożliwiać jej kontynuację. Narzędziownik Hexy A16 został wyposażony w 16 funkcjonalnych końcówek, więc zastępują wiele narzędzi. Nie musimy więc zabierać ze sobą różnego typu i rozmiaru kluczy, które są ciężkie i nieporęczne w terenie. Wystarczy spakować wygodne akcesorium Eyen do torby, sakwy czy plecaka, aby być przygotowanym na każdą ewentualność.  Jakie końcówki znajdziemy w narzędziowniku Hexy A16?Do wykonania korpusu akcesorium polski producent wykorzystał aluminium - tworzywo o najlepszym stosunku masy do wytrzymałości. ;https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a16-2-161981-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/eyen-hexy-a16-2-161981-f-sk7-w780-h554_2.png;EYEN;Multitool EYEN Hexy A16;DD161981;0;1.759;49.99
1;1;narzedzia-rowerowe;Color:szary:0;4;Klucz Shimano TL-PD40 umożliwia wykręcenie osi z korpusu w pedałach Shimano, w których zastosowano plastikową nakrętkę. Rozkręcenie pedałów jest konieczne w celu ich serwisowania.;https://www.centrumrowerowe.pl/photo/product/shimano-tl-pd40-2-7595-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/shimano-tl-pd40-2-7595-f-sk7-w780-h554_2.png;SHIMANO;Klucz do osi pedałów SHIMANO TL-PD40;DD7595;5;1.545;23.99
1;1;narzedzia-rowerowe;Color:czarny-czerwony:0;3;Crankbrothers Multi-Tool M13 to podstawowy zestaw niezbędnych narzędzi dla rowerzysty. Dzięki poręcznemu etui, narzędziownik można zabrać na niemal każdą wyprawę. Wystarczy spakować go do sakwy, torby, plecaka lub nawet pojemnej kieszeni. Dodatkowa przestrzeń wewnątrz obudowy pozwala bez problemu przewozić także zapasowe ogniwa łańcucha lub łatki.W zestawie M13 znajdziesz:Wszystkie narzędzia wykonano z wysokiej jakości stali Hi-Ten oraz aluminium 6061. Dzięki temu nie musisz obawiać się wygięcia lub złamania końcówki w trakcie pracy, a sam narzędziownik posłuży o wiele dłużej niż modele wykonane z tworzyw sztucznych. Zestaw M13 doskonale sprawdzi się przede wszystkim dla miłośników jazdy górskiej, enduro czy cross-country.;https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-13-2-143817-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/crankbrothers-multi-13-2-143817-f-sk7-w780-h554_2.png;CRANKBROTHERS;Multitool CRANKBROTHERS Multi 13;DD143817;6;0.974;75.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;4;\r\n\r\nŚciągacz do korb YC-216 marki Bike Hand jest praktycznym narzędziem, które z pewnością okaże się przydatne podczas samodzielnego serwisowania roweru. Model jest kompatybilny z korbami na kwadrat. W kluczu znajduje się nasadka 10 mm. Ściągacz wykonany został z wytrzymałej stali. ;https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-216-2-6818-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/bike-hand-yc-216-2-6818-f-sk7-w780-h554_2.png;BIKE HAND;Ściągacz do korb BIKE HAND YC-216;DD6818;5;0.392;29.99
1;1;narzedzia-rowerowe;Color:niebieski:0;7;;https://www.centrumrowerowe.pl/photo/product/schwalbe-2-5785-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/schwalbe-2-5785-f-sk7-w780-h554_2.png;SCHWALBE;Łyżki do opon SCHWALBE ;DD5785;2;2.272;29.99
1;1;narzedzia-rowerowe;Color:błękitny:0;3;Firma Park Tool powstała w roku 1963 w ST. Paul w Stanach Zjednoczonych po tym jak dwoje zdolnych mechaników rowerowych skonstruowało pierwszy profesjonalny stojak rowerowy PRS-1. Obecnie Park Tool jest największym na świecie producentów narzędzi i przyrządów służących do serwisowania rowerów. W ofercie znajduje się ponad 300 produktów, które są dostępne w ponad 60 krajach. Park Tool podąża za zmianami dokonującymi się w konstrukcjach rowerów modernizując i projektując nowe opatentowane narzędzie wysoko oceniane prze profesjonalnych mechaników jak i hobbystów.Komplet trzech uniwersalnych łyżek do zdejmowania opon. Cechują się ergonomicznym kształtem. Wykonane z wytrzymałego tworzywa. Zaopatrzone w haczyki do zaczepiania o szprychy - co jest bardzo przydatne przy zdejmowaniu opon ciasno leżących na obręczy.;https://www.centrumrowerowe.pl/photo/product/park-tool-tl-1-2-2-81361-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/park-tool-tl-1-2-2-81361-f-sk7-w780-h554_2.png;PARK TOOL;Łyżki do opon PARK TOOL TL-1.2;DD81361;1;0.113;31.99
1;1;narzedzia-rowerowe;Color:czerwony:0;5;Zestaw dwóch łyżek do kół Unior 1657, które zdecydowanie ułatwiają wymianę opon. Wykonane z mocnego plastiku narzędzia, umożliwiają pracę bez niebezpieczeństwa uszkodzenia obręczy. Przydatne do domowego i profesjonalnego użycia. Warto także zabierać je w dalsze podróże, ponieważ bardzo przyspieszają wymianę przebitych dętek na trasie.Unior to słoweński producent narzędzi, który słynie z niezawodności, funkcjonalności oraz znakomitej jakości produktów. Wysoka jakość materiałów zapewnia długą żywotność, a ich ergonomiczny, niezwykle przemyślany kształt, pozwala na bezpieczną pracę.;https://www.centrumrowerowe.pl/photo/product/unior-1657-2-149085-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/unior-1657-2-149085-f-sk7-w780-h554_2.png;UNIOR;Łyżki do opon UNIOR 1657;DD149085;2;0.606;32.99
1;1;narzedzia-rowerowe;Color:czarny-srebrny:0;9;Blackburn Big Switch Ratchet Multi Tool to bardzo praktyczne narzędzie, które może przydać się każdemu rowerzyście. Zawiera wszystkie elementy niezbędne do wykonania szybkich napraw na trasie i przywrócenia rowerowi sprawności. Doskonale sprawdzi się zarówno podczas codziennej jazdy po mieście, czy do pracy, jak i dalszych wyjazdów rowerowych, na których awaria jednośladu może być naprawdę sporym wyzwaniem.Producent zastosował przemyślaną konstrukcję, łączącą w sobie niewielkie rozmiary i dużą wygodę użytkowania. Pozwoli Ci to na łatwe przewożenie i komfortową obsługą wszystkich przyrządów, co znacznie przyspieszy naprawę.Klucz wyposażono w grzechotkę ułatwiającą odkręcanie i dokręcanie śrub. Sprawia to, że cały proces jest znacznie mniej męczący i pracochłonny.W zestawie znajdują się następujące narzędzia:;https://www.centrumrowerowe.pl/photo/product/blackburn-big-switch-ratchet-multi-tool-2-155540-f-sk7-w780-h554_1.png,https://www.centrumrowerowe.pl/photo/product/blackburn-big-switch-ratchet-multi-tool-2-155540-f-sk7-w780-h554_2.png;BLACKBURN;Klucz multifunkcyjny BLACKBURN Big Switch Ratchet Multi Tool;DD155540;7;2.61; 209.99
